item_id,order_id,product_id,quantity,unit_price,discount_pct,subtotal
4555,1513,16,2,788.8,10.0,1419.84
4556,1513,21,1,762.19,0.0,762.19
4557,1514,100,3,435.35,0.0,1306.05
4558,1514,24,2,1140.55,0.0,2281.1
4559,1514,54,1,1191.56,15.0,1012.83
4560,1514,75,1,441.67,0.0,441.67
4561,1514,74,2,1033.67,15.0,1757.24
4562,1515,28,3,265.31,10.0,716.34
4563,1515,29,4,258.16,10.0,929.38
4564,1516,11,1,354.7,0.0,354.7
4565,1516,8,1,252.3,0.0,252.3
4566,1516,91,3,20.13,5.0,57.37
4567,1516,13,4,816.76,0.0,3267.04
4568,1517,108,3,1152.61,5.0,3284.94
4569,1517,92,3,18.56,15.0,47.33
4570,1518,9,3,424.22,0.0,1272.66
4571,1518,125,3,283.43,0.0,850.29
4572,1518,94,4,987.9,10.0,3556.44
4573,1518,80,2,756.14,0.0,1512.28
4574,1519,37,3,1194.85,15.0,3046.87
4575,1520,18,2,300.83,0.0,601.66
4576,1520,124,4,12.62,15.0,42.91
4577,1521,60,1,904.17,0.0,904.17
4578,1521,43,4,840.83,0.0,3363.32
4579,1521,57,3,868.31,20.0,2083.94
4580,1521,32,4,584.98,0.0,2339.92
4581,1522,79,3,948.2,20.0,2275.68
4582,1523,26,1,1166.72,0.0,1166.72
4583,1523,86,4,471.92,5.0,1793.3
4584,1523,55,4,638.96,15.0,2172.46
4585,1524,44,1,788.3,0.0,788.3
4586,1524,23,4,1123.92,15.0,3821.33
4587,1524,115,4,1145.12,0.0,4580.48
4588,1524,17,1,179.76,20.0,143.81
4589,1525,21,1,762.19,20.0,609.75
4590,1525,90,3,374.6,5.0,1067.61
4591,1525,71,1,767.51,5.0,729.13
4592,1525,85,1,970.63,20.0,776.5
4593,1525,93,1,419.31,0.0,419.31
4594,1526,32,1,584.98,15.0,497.23
4595,1526,15,4,75.85,5.0,288.23
4596,1527,88,4,297.15,0.0,1188.6
4597,1527,50,4,89.64,15.0,304.78
4598,1527,55,2,638.96,0.0,1277.92
4599,1527,32,2,584.98,0.0,1169.96
4600,1527,26,4,1166.72,0.0,4666.88
4601,1528,46,2,714.45,0.0,1428.9
4602,1528,112,2,98.08,5.0,186.35
4603,1528,105,3,1031.13,15.0,2629.38
4604,1528,66,3,1017.25,5.0,2899.16
4605,1528,29,4,258.16,0.0,1032.64
4606,1529,37,2,1194.85,10.0,2150.73
4607,1530,25,1,7.96,0.0,7.96
4608,1530,4,2,975.21,5.0,1852.9
4609,1530,107,3,1104.67,20.0,2651.21
4610,1531,73,2,1121.04,20.0,1793.66
4611,1531,32,1,584.98,0.0,584.98
4612,1532,34,4,123.99,0.0,495.96
4613,1532,77,4,706.9,5.0,2686.22
4614,1533,27,2,80.68,5.0,153.29
4615,1533,97,3,969.49,0.0,2908.47
4616,1533,63,2,775.32,20.0,1240.51
4617,1533,88,4,297.15,5.0,1129.17
4618,1533,44,1,788.3,0.0,788.3
4619,1534,118,2,665.94,0.0,1331.88
4620,1534,13,1,816.76,20.0,653.41
4621,1535,86,1,471.92,20.0,377.54
4622,1535,50,3,89.64,0.0,268.92
4623,1535,90,4,374.6,5.0,1423.48
4624,1536,24,4,1140.55,5.0,4334.09
4625,1536,111,2,865.74,20.0,1385.18
4626,1536,114,3,271.71,0.0,815.13
4627,1537,63,2,775.32,0.0,1550.64
4628,1537,41,3,449.35,0.0,1348.05
4629,1538,63,3,775.32,15.0,1977.07
4630,1538,51,3,878.26,20.0,2107.82
4631,1539,79,4,948.2,5.0,3603.16
4632,1539,34,4,123.99,10.0,446.36
4633,1539,38,4,781.75,0.0,3127.0
4634,1539,22,3,621.16,20.0,1490.78
4635,1540,37,3,1194.85,20.0,2867.64
4636,1540,16,1,788.8,0.0,788.8
4637,1540,53,2,462.35,0.0,924.7
4638,1540,1,4,360.76,10.0,1298.74
4639,1540,17,4,179.76,0.0,719.04
4640,1541,69,3,70.21,20.0,168.5
4641,1541,15,2,75.85,20.0,121.36
4642,1541,87,1,839.92,20.0,671.94
4643,1541,54,2,1191.56,20.0,1906.5
4644,1542,113,4,604.94,15.0,2056.8
4645,1542,64,2,723.19,10.0,1301.74
4646,1542,121,2,559.39,15.0,950.96
4647,1542,41,1,449.35,10.0,404.42
4648,1543,75,2,441.67,0.0,883.34
4649,1543,88,3,297.15,20.0,713.16
4650,1543,18,1,300.83,0.0,300.83
4651,1543,74,1,1033.67,0.0,1033.67
4652,1544,112,3,98.08,0.0,294.24
4653,1544,24,2,1140.55,20.0,1824.88
4654,1544,26,3,1166.72,5.0,3325.15
4655,1544,60,1,904.17,0.0,904.17
4656,1545,125,4,283.43,15.0,963.66
4657,1545,73,4,1121.04,20.0,3587.33
4658,1545,113,2,604.94,0.0,1209.88
4659,1546,111,3,865.74,15.0,2207.64
4660,1547,59,1,264.61,0.0,264.61
4661,1548,84,2,99.43,0.0,198.86
4662,1548,38,4,781.75,10.0,2814.3
4663,1549,100,2,435.35,0.0,870.7
4664,1549,57,2,868.31,15.0,1476.13
4665,1550,119,3,244.8,0.0,734.4
4666,1551,92,4,18.56,5.0,70.53
4667,1552,99,4,97.1,0.0,388.4
4668,1552,51,2,878.26,5.0,1668.69
4669,1552,81,2,501.44,15.0,852.45
4670,1552,18,4,300.83,0.0,1203.32
4671,1553,15,1,75.85,0.0,75.85
4672,1554,4,1,975.21,15.0,828.93
4673,1554,87,3,839.92,10.0,2267.78
4674,1555,17,4,179.76,20.0,575.23
4675,1555,33,2,820.65,0.0,1641.3
4676,1555,97,2,969.49,5.0,1842.03
4677,1556,87,4,839.92,0.0,3359.68
4678,1556,122,2,594.57,15.0,1010.77
4679,1556,70,4,466.13,5.0,1771.29
4680,1556,93,1,419.31,15.0,356.41
4681,1557,49,1,509.67,20.0,407.74
4682,1557,43,3,840.83,10.0,2270.24
4683,1558,115,4,1145.12,10.0,4122.43
4684,1558,18,1,300.83,10.0,270.75
4685,1558,48,4,415.57,0.0,1662.28
4686,1559,92,1,18.56,0.0,18.56
4687,1559,111,2,865.74,0.0,1731.48
4688,1559,34,3,123.99,20.0,297.58
4689,1559,111,1,865.74,10.0,779.17
4690,1559,120,2,368.17,0.0,736.34
4691,1560,106,1,59.95,0.0,59.95
4692,1561,116,3,560.79,0.0,1682.37
4693,1562,15,4,75.85,0.0,303.4
4694,1562,101,1,682.43,10.0,614.19
4695,1562,113,1,604.94,0.0,604.94
4696,1562,122,1,594.57,0.0,594.57
4697,1563,82,1,770.44,0.0,770.44
4698,1563,37,1,1194.85,0.0,1194.85
4699,1563,31,1,695.63,0.0,695.63
4700,1564,50,3,89.64,0.0,268.92
4701,1564,88,2,297.15,20.0,475.44
4702,1564,43,2,840.83,10.0,1513.49
4703,1564,82,1,770.44,0.0,770.44
4704,1565,83,2,187.45,5.0,356.15
4705,1565,40,4,787.23,0.0,3148.92
4706,1565,46,1,714.45,0.0,714.45
4707,1565,6,1,854.35,0.0,854.35
4708,1565,119,4,244.8,10.0,881.28
4709,1566,49,3,509.67,5.0,1452.56
4710,1566,15,4,75.85,20.0,242.72
4711,1566,105,4,1031.13,10.0,3712.07
4712,1567,5,1,886.45,10.0,797.81
4713,1567,5,2,886.45,5.0,1684.26
4714,1567,102,1,309.86,5.0,294.37
4715,1568,68,2,898.67,5.0,1707.47
4716,1568,90,1,374.6,5.0,355.87
4717,1568,12,1,1143.11,0.0,1143.11
4718,1568,67,4,623.71,5.0,2370.1
4719,1568,103,4,690.83,0.0,2763.32
4720,1569,73,4,1121.04,20.0,3587.33
4721,1570,57,3,868.31,10.0,2344.44
4722,1570,95,2,449.38,15.0,763.95
4723,1570,26,2,1166.72,5.0,2216.77
4724,1570,9,4,424.22,20.0,1357.5
4725,1571,93,3,419.31,20.0,1006.34
4726,1572,43,2,840.83,0.0,1681.66
4727,1573,33,3,820.65,15.0,2092.66
4728,1573,70,1,466.13,10.0,419.52
4729,1574,55,3,638.96,5.0,1821.04
4730,1574,91,2,20.13,10.0,36.23
4731,1574,48,2,415.57,0.0,831.14
4732,1575,32,2,584.98,0.0,1169.96
4733,1575,21,4,762.19,5.0,2896.32
4734,1576,13,4,816.76,20.0,2613.63
4735,1576,90,4,374.6,0.0,1498.4
4736,1577,6,1,854.35,15.0,726.2
4737,1577,43,3,840.83,5.0,2396.37
4738,1577,55,4,638.96,10.0,2300.26
4739,1577,112,2,98.08,0.0,196.16
4740,1577,105,2,1031.13,0.0,2062.26
4741,1578,101,3,682.43,0.0,2047.29
4742,1578,21,4,762.19,0.0,3048.76
4743,1579,97,4,969.49,5.0,3684.06
4744,1579,76,2,567.86,0.0,1135.72
4745,1579,41,1,449.35,15.0,381.95
4746,1579,48,1,415.57,0.0,415.57
4747,1580,17,3,179.76,0.0,539.28
4748,1580,55,1,638.96,0.0,638.96
4749,1580,1,4,360.76,20.0,1154.43
4750,1581,121,1,559.39,10.0,503.45
4751,1581,118,4,665.94,0.0,2663.76
4752,1582,82,4,770.44,20.0,2465.41
4753,1583,72,2,1067.03,5.0,2027.36
4754,1583,102,4,309.86,5.0,1177.47
4755,1584,118,1,665.94,0.0,665.94
4756,1584,113,3,604.94,0.0,1814.82
4757,1584,41,2,449.35,15.0,763.89
4758,1584,94,4,987.9,15.0,3358.86
4759,1585,118,4,665.94,0.0,2663.76
4760,1585,1,1,360.76,0.0,360.76
4761,1585,57,1,868.31,0.0,868.31
4762,1585,10,1,648.83,20.0,519.06
4763,1585,19,3,174.9,0.0,524.7
4764,1586,38,3,781.75,5.0,2227.99
4765,1586,28,1,265.31,0.0,265.31
4766,1587,109,4,964.72,5.0,3665.94
4767,1587,13,4,816.76,0.0,3267.04
4768,1587,87,4,839.92,0.0,3359.68
4769,1587,49,3,509.67,15.0,1299.66
4770,1588,56,3,781.77,20.0,1876.25
4771,1588,52,4,379.46,20.0,1214.27
4772,1588,59,4,264.61,0.0,1058.44
4773,1588,6,4,854.35,10.0,3075.66
4774,1588,110,2,389.55,0.0,779.1
4775,1589,100,3,435.35,0.0,1306.05
4776,1589,3,3,1039.02,0.0,3117.06
4777,1589,21,3,762.19,0.0,2286.57
4778,1590,88,3,297.15,0.0,891.45
4779,1590,100,4,435.35,10.0,1567.26
4780,1590,26,2,1166.72,0.0,2333.44
4781,1590,108,1,1152.61,10.0,1037.35
4782,1591,98,3,81.33,0.0,243.99
4783,1592,91,1,20.13,5.0,19.12
4784,1592,3,3,1039.02,15.0,2649.5
4785,1592,37,4,1194.85,15.0,4062.49
4786,1592,32,4,584.98,0.0,2339.92
4787,1592,98,1,81.33,0.0,81.33
4788,1593,101,1,682.43,0.0,682.43
4789,1593,117,3,1014.59,0.0,3043.77
4790,1593,96,1,1064.27,0.0,1064.27
4791,1593,9,4,424.22,15.0,1442.35
4792,1594,54,1,1191.56,0.0,1191.56
4793,1594,65,1,935.87,0.0,935.87
4794,1595,45,2,260.04,15.0,442.07
4795,1595,34,4,123.99,0.0,495.96
4796,1595,77,4,706.9,20.0,2262.08
4797,1595,72,2,1067.03,0.0,2134.06
4798,1596,37,2,1194.85,0.0,2389.7
4799,1596,63,1,775.32,10.0,697.79
4800,1596,24,1,1140.55,0.0,1140.55
4801,1597,52,4,379.46,10.0,1366.06
4802,1597,12,3,1143.11,5.0,3257.86
4803,1597,32,4,584.98,15.0,1988.93
4804,1597,50,3,89.64,15.0,228.58
4805,1597,107,2,1104.67,20.0,1767.47
4806,1598,3,2,1039.02,0.0,2078.04
4807,1598,121,4,559.39,15.0,1901.93
4808,1599,105,4,1031.13,5.0,3918.29
4809,1599,47,2,536.85,20.0,858.96
4810,1600,19,3,174.9,5.0,498.47
4811,1600,69,3,70.21,0.0,210.63
4812,1600,110,2,389.55,15.0,662.24
4813,1600,64,2,723.19,0.0,1446.38
4814,1600,1,1,360.76,20.0,288.61
4815,1601,89,2,546.78,0.0,1093.56
4816,1602,51,1,878.26,0.0,878.26
4817,1602,39,4,1119.61,20.0,3582.75
4818,1602,3,3,1039.02,0.0,3117.06
4819,1602,76,1,567.86,10.0,511.07
4820,1602,99,3,97.1,0.0,291.3
4821,1603,106,2,59.95,5.0,113.91
4822,1603,113,1,604.94,5.0,574.69
4823,1604,94,1,987.9,15.0,839.71
4824,1604,90,2,374.6,0.0,749.2
4825,1605,116,4,560.79,20.0,1794.53
4826,1605,84,2,99.43,5.0,188.92
4827,1605,77,2,706.9,20.0,1131.04
4828,1606,12,1,1143.11,0.0,1143.11
4829,1607,76,1,567.86,10.0,511.07
4830,1608,76,2,567.86,0.0,1135.72
4831,1608,71,4,767.51,10.0,2763.04
4832,1608,15,1,75.85,20.0,60.68
4833,1608,121,3,559.39,20.0,1342.54
4834,1608,106,1,59.95,0.0,59.95
4835,1609,83,2,187.45,0.0,374.9
4836,1609,90,3,374.6,0.0,1123.8
4837,1609,43,2,840.83,10.0,1513.49
4838,1609,88,1,297.15,10.0,267.44
4839,1609,95,2,449.38,0.0,898.76
4840,1610,91,2,20.13,15.0,34.22
4841,1610,57,4,868.31,5.0,3299.58
4842,1610,12,2,1143.11,20.0,1828.98
4843,1611,51,2,878.26,10.0,1580.87
4844,1611,118,1,665.94,10.0,599.35
4845,1611,101,1,682.43,0.0,682.43
4846,1611,18,4,300.83,10.0,1082.99
4847,1612,45,3,260.04,20.0,624.1
4848,1613,115,3,1145.12,20.0,2748.29
4849,1613,59,1,264.61,20.0,211.69
4850,1613,45,2,260.04,0.0,520.08
4851,1613,107,1,1104.67,0.0,1104.67
4852,1614,88,2,297.15,15.0,505.15
4853,1614,100,2,435.35,0.0,870.7
4854,1614,111,4,865.74,5.0,3289.81
4855,1615,78,4,262.81,10.0,946.12
4856,1615,65,3,935.87,0.0,2807.61
4857,1616,72,1,1067.03,15.0,906.98
4858,1617,18,4,300.83,10.0,1082.99
4859,1617,30,4,994.87,5.0,3780.51
4860,1617,94,3,987.9,15.0,2519.14
4861,1618,97,1,969.49,5.0,921.02
4862,1619,55,4,638.96,15.0,2172.46
4863,1619,111,1,865.74,10.0,779.17
4864,1619,64,4,723.19,5.0,2748.12
4865,1619,112,2,98.08,15.0,166.74
4866,1620,70,2,466.13,5.0,885.65
4867,1620,119,2,244.8,5.0,465.12
4868,1620,70,3,466.13,0.0,1398.39
4869,1620,12,4,1143.11,20.0,3657.95
4870,1620,101,2,682.43,5.0,1296.62
4871,1621,23,2,1123.92,0.0,2247.84
4872,1621,55,4,638.96,5.0,2428.05
4873,1621,57,1,868.31,10.0,781.48
4874,1621,90,2,374.6,5.0,711.74
4875,1622,11,4,354.7,20.0,1135.04
4876,1622,42,2,478.63,0.0,957.26
4877,1622,71,1,767.51,5.0,729.13
4878,1622,38,2,781.75,20.0,1250.8
4879,1623,73,1,1121.04,0.0,1121.04
4880,1623,42,3,478.63,10.0,1292.3
4881,1623,62,4,950.34,5.0,3611.29
4882,1624,56,3,781.77,10.0,2110.78
4883,1624,108,4,1152.61,5.0,4379.92
4884,1625,4,2,975.21,10.0,1755.38
4885,1625,48,1,415.57,0.0,415.57
4886,1625,4,1,975.21,15.0,828.93
4887,1626,16,4,788.8,0.0,3155.2
4888,1626,115,4,1145.12,0.0,4580.48
4889,1626,62,2,950.34,10.0,1710.61
4890,1627,123,2,1081.03,10.0,1945.85
4891,1628,112,4,98.08,0.0,392.32
4892,1628,103,1,690.83,10.0,621.75
4893,1628,69,4,70.21,0.0,280.84
4894,1629,108,3,1152.61,10.0,3112.05
4895,1630,6,1,854.35,20.0,683.48
4896,1630,84,3,99.43,20.0,238.63
4897,1630,6,1,854.35,15.0,726.2
4898,1630,78,2,262.81,0.0,525.62
4899,1631,77,2,706.9,10.0,1272.42
4900,1631,122,4,594.57,10.0,2140.45
4901,1631,107,4,1104.67,0.0,4418.68
4902,1632,7,2,741.3,15.0,1260.21
4903,1632,3,2,1039.02,10.0,1870.24
4904,1632,26,1,1166.72,0.0,1166.72
4905,1632,14,2,1155.51,0.0,2311.02
4906,1633,9,4,424.22,20.0,1357.5
4907,1634,64,3,723.19,0.0,2169.57
4908,1635,97,1,969.49,5.0,921.02
4909,1635,85,3,970.63,0.0,2911.89
4910,1635,24,2,1140.55,0.0,2281.1
4911,1635,109,2,964.72,5.0,1832.97
4912,1635,78,2,262.81,20.0,420.5
4913,1636,82,1,770.44,5.0,731.92
4914,1637,114,1,271.71,0.0,271.71
4915,1637,101,4,682.43,15.0,2320.26
4916,1638,3,2,1039.02,20.0,1662.43
4917,1638,34,2,123.99,5.0,235.58
4918,1639,18,3,300.83,15.0,767.12
4919,1639,104,4,890.23,0.0,3560.92
4920,1639,31,4,695.63,20.0,2226.02
4921,1639,95,3,449.38,0.0,1348.14
4922,1640,64,1,723.19,20.0,578.55
4923,1640,83,3,187.45,0.0,562.35
4924,1640,51,3,878.26,5.0,2503.04
4925,1641,33,1,820.65,15.0,697.55
4926,1641,49,4,509.67,20.0,1630.94
4927,1641,27,3,80.68,15.0,205.73
4928,1641,39,3,1119.61,0.0,3358.83
4929,1642,33,3,820.65,15.0,2092.66
4930,1642,9,3,424.22,5.0,1209.03
4931,1643,115,4,1145.12,0.0,4580.48
4932,1643,119,2,244.8,15.0,416.16
4933,1643,96,3,1064.27,10.0,2873.53
4934,1643,26,3,1166.72,10.0,3150.14
4935,1644,85,3,970.63,15.0,2475.11
4936,1644,71,4,767.51,15.0,2609.53
4937,1645,110,4,389.55,20.0,1246.56
4938,1645,64,2,723.19,5.0,1374.06
4939,1646,107,3,1104.67,10.0,2982.61
4940,1646,41,2,449.35,0.0,898.7
4941,1646,4,4,975.21,5.0,3705.8
4942,1646,47,4,536.85,0.0,2147.4
4943,1647,116,3,560.79,0.0,1682.37
4944,1647,21,4,762.19,20.0,2439.01
4945,1647,103,2,690.83,15.0,1174.41
4946,1647,107,3,1104.67,0.0,3314.01
4947,1647,32,4,584.98,10.0,2105.93
4948,1648,111,1,865.74,0.0,865.74
4949,1648,4,3,975.21,0.0,2925.63
4950,1648,103,1,690.83,0.0,690.83
4951,1649,77,2,706.9,10.0,1272.42
4952,1650,52,4,379.46,0.0,1517.84
4953,1650,94,1,987.9,0.0,987.9
4954,1650,59,2,264.61,0.0,529.22
4955,1651,118,2,665.94,10.0,1198.69
4956,1651,6,4,854.35,5.0,3246.53
4957,1652,118,4,665.94,0.0,2663.76
4958,1652,109,3,964.72,0.0,2894.16
4959,1653,86,1,471.92,0.0,471.92
4960,1653,72,1,1067.03,0.0,1067.03
4961,1653,54,2,1191.56,0.0,2383.12
4962,1654,45,1,260.04,0.0,260.04
4963,1654,5,2,886.45,15.0,1506.97
4964,1654,90,1,374.6,0.0,374.6
4965,1654,44,1,788.3,15.0,670.05
4966,1654,24,1,1140.55,0.0,1140.55
4967,1655,44,2,788.3,0.0,1576.6
4968,1655,18,4,300.83,10.0,1082.99
4969,1656,99,2,97.1,20.0,155.36
4970,1656,29,4,258.16,10.0,929.38
4971,1656,110,3,389.55,0.0,1168.65
4972,1657,103,1,690.83,0.0,690.83
4973,1658,31,3,695.63,10.0,1878.2
4974,1658,4,3,975.21,20.0,2340.5
4975,1659,52,3,379.46,0.0,1138.38
4976,1659,114,4,271.71,20.0,869.47
4977,1660,20,4,500.0,20.0,1600.0
4978,1660,87,4,839.92,0.0,3359.68
4979,1660,104,3,890.23,0.0,2670.69
4980,1661,68,3,898.67,5.0,2561.21
4981,1662,68,2,898.67,10.0,1617.61
4982,1662,92,3,18.56,0.0,55.68
4983,1663,44,1,788.3,0.0,788.3
4984,1663,81,4,501.44,0.0,2005.76
4985,1663,103,1,690.83,10.0,621.75
4986,1664,42,1,478.63,0.0,478.63
4987,1664,62,3,950.34,0.0,2851.02
4988,1665,41,2,449.35,15.0,763.89
4989,1665,59,1,264.61,20.0,211.69
4990,1665,54,2,1191.56,5.0,2263.96
4991,1666,70,1,466.13,5.0,442.82
4992,1666,59,2,264.61,0.0,529.22
4993,1667,33,4,820.65,0.0,3282.6
4994,1667,108,2,1152.61,20.0,1844.18
4995,1667,12,3,1143.11,20.0,2743.46
4996,1667,61,3,463.92,5.0,1322.17
4997,1668,98,4,81.33,0.0,325.32
4998,1668,114,1,271.71,0.0,271.71
4999,1669,4,3,975.21,10.0,2633.07
5000,1669,16,4,788.8,5.0,2997.44
5001,1669,21,1,762.19,10.0,685.97
5002,1669,80,1,756.14,5.0,718.33
5003,1670,30,1,994.87,10.0,895.38
5004,1670,107,4,1104.67,0.0,4418.68
5005,1670,3,2,1039.02,10.0,1870.24
5006,1670,77,3,706.9,0.0,2120.7
5007,1670,56,4,781.77,0.0,3127.08
5008,1671,43,1,840.83,15.0,714.71
5009,1671,43,2,840.83,20.0,1345.33
5010,1671,17,4,179.76,5.0,683.09
5011,1672,87,1,839.92,0.0,839.92
5012,1672,122,2,594.57,0.0,1189.14
5013,1673,106,1,59.95,0.0,59.95
5014,1673,65,3,935.87,20.0,2246.09
5015,1674,85,3,970.63,15.0,2475.11
5016,1675,8,2,252.3,0.0,504.6
5017,1675,78,2,262.81,5.0,499.34
5018,1676,47,1,536.85,20.0,429.48
5019,1676,87,2,839.92,10.0,1511.86
5020,1676,23,2,1123.92,0.0,2247.84
5021,1677,33,2,820.65,5.0,1559.23
5022,1677,47,3,536.85,5.0,1530.02
5023,1678,60,2,904.17,10.0,1627.51
5024,1678,79,1,948.2,0.0,948.2
5025,1678,92,3,18.56,0.0,55.68
5026,1678,76,1,567.86,15.0,482.68
5027,1679,81,3,501.44,0.0,1504.32
5028,1679,115,1,1145.12,10.0,1030.61
5029,1679,109,2,964.72,15.0,1640.02
5030,1680,32,4,584.98,10.0,2105.93
5031,1680,48,2,415.57,20.0,664.91
5032,1680,11,1,354.7,15.0,301.5
5033,1681,86,4,471.92,5.0,1793.3
5034,1681,16,1,788.8,0.0,788.8
5035,1682,53,2,462.35,15.0,786.0
5036,1683,15,4,75.85,10.0,273.06
5037,1683,17,4,179.76,20.0,575.23
5038,1683,123,3,1081.03,20.0,2594.47
5039,1683,9,4,424.22,0.0,1696.88
5040,1683,110,2,389.55,10.0,701.19
5041,1684,108,4,1152.61,0.0,4610.44
5042,1685,11,1,354.7,15.0,301.5
5043,1685,65,4,935.87,0.0,3743.48
5044,1685,105,2,1031.13,0.0,2062.26
5045,1685,13,2,816.76,5.0,1551.84
5046,1685,73,1,1121.04,20.0,896.83
5047,1686,57,2,868.31,15.0,1476.13
5048,1686,59,4,264.61,20.0,846.75
5049,1686,62,1,950.34,20.0,760.27
5050,1687,46,2,714.45,10.0,1286.01
5051,1688,88,4,297.15,5.0,1129.17
5052,1688,1,4,360.76,15.0,1226.58
5053,1688,38,3,781.75,20.0,1876.2
5054,1688,77,1,706.9,0.0,706.9
5055,1688,111,2,865.74,0.0,1731.48
5056,1689,36,3,550.54,0.0,1651.62
5057,1689,2,2,319.06,0.0,638.12
5058,1689,17,4,179.76,15.0,611.18
5059,1690,32,4,584.98,10.0,2105.93
5060,1690,79,1,948.2,0.0,948.2
5061,1690,96,3,1064.27,15.0,2713.89
5062,1690,45,1,260.04,0.0,260.04
5063,1690,77,3,706.9,10.0,1908.63
5064,1691,58,4,496.99,0.0,1987.96
5065,1691,31,1,695.63,0.0,695.63
5066,1691,2,2,319.06,0.0,638.12
5067,1691,53,4,462.35,15.0,1571.99
5068,1692,39,1,1119.61,10.0,1007.65
5069,1692,92,2,18.56,0.0,37.12
5070,1692,101,4,682.43,10.0,2456.75
5071,1693,13,1,816.76,0.0,816.76
5072,1693,114,2,271.71,20.0,434.74
5073,1693,71,2,767.51,5.0,1458.27
5074,1693,23,1,1123.92,0.0,1123.92
5075,1693,112,3,98.08,0.0,294.24
5076,1694,32,3,584.98,5.0,1667.19
5077,1694,8,1,252.3,10.0,227.07
5078,1695,21,2,762.19,0.0,1524.38
5079,1695,13,2,816.76,10.0,1470.17
5080,1695,85,2,970.63,0.0,1941.26
5081,1696,23,1,1123.92,20.0,899.14
5082,1696,71,2,767.51,15.0,1304.77
5083,1697,113,4,604.94,10.0,2177.78
5084,1698,93,4,419.31,0.0,1677.24
5085,1699,108,1,1152.61,0.0,1152.61
5086,1699,69,1,70.21,15.0,59.68
5087,1699,121,4,559.39,0.0,2237.56
5088,1699,95,4,449.38,10.0,1617.77
5089,1700,60,3,904.17,15.0,2305.63
5090,1701,55,4,638.96,0.0,2555.84
5091,1701,6,1,854.35,0.0,854.35
5092,1701,46,2,714.45,0.0,1428.9
5093,1701,33,1,820.65,20.0,656.52
5094,1702,124,4,12.62,0.0,50.48
5095,1703,15,4,75.85,0.0,303.4
5096,1703,35,3,153.46,20.0,368.3
5097,1703,102,1,309.86,20.0,247.89
5098,1703,84,3,99.43,0.0,298.29
5099,1704,28,4,265.31,0.0,1061.24
5100,1704,68,3,898.67,0.0,2696.01
5101,1705,113,1,604.94,10.0,544.45
5102,1706,103,3,690.83,0.0,2072.49
5103,1706,34,3,123.99,5.0,353.37
5104,1706,78,4,262.81,0.0,1051.24
5105,1707,51,3,878.26,0.0,2634.78
5106,1707,50,1,89.64,10.0,80.68
5107,1707,24,4,1140.55,5.0,4334.09
5108,1707,64,1,723.19,0.0,723.19
5109,1707,57,4,868.31,15.0,2952.25
5110,1708,89,4,546.78,20.0,1749.7
5111,1709,109,4,964.72,0.0,3858.88
5112,1709,75,3,441.67,5.0,1258.76
5113,1710,18,4,300.83,20.0,962.66
5114,1711,119,4,244.8,10.0,881.28
5115,1711,29,1,258.16,0.0,258.16
5116,1711,47,4,536.85,0.0,2147.4
5117,1711,59,1,264.61,0.0,264.61
5118,1712,109,4,964.72,15.0,3280.05
5119,1712,37,1,1194.85,0.0,1194.85
5120,1712,94,2,987.9,0.0,1975.8
5121,1712,88,3,297.15,15.0,757.73
5122,1712,49,1,509.67,0.0,509.67
5123,1713,101,4,682.43,5.0,2593.23
5124,1713,23,4,1123.92,5.0,4270.9
5125,1713,27,2,80.68,0.0,161.36
5126,1714,122,1,594.57,0.0,594.57
5127,1714,104,4,890.23,5.0,3382.87
5128,1714,100,1,435.35,15.0,370.05
5129,1715,23,1,1123.92,0.0,1123.92
5130,1715,24,3,1140.55,10.0,3079.48
5131,1715,30,1,994.87,10.0,895.38
5132,1716,69,4,70.21,0.0,280.84
5133,1716,114,4,271.71,0.0,1086.84
5134,1716,62,1,950.34,20.0,760.27
5135,1716,33,4,820.65,0.0,3282.6
5136,1717,69,4,70.21,10.0,252.76
5137,1717,66,4,1017.25,0.0,4069.0
5138,1717,28,4,265.31,10.0,955.12
5139,1717,72,2,1067.03,0.0,2134.06
5140,1718,36,2,550.54,5.0,1046.03
5141,1719,118,2,665.94,5.0,1265.29
5142,1719,94,2,987.9,15.0,1679.43
5143,1719,108,1,1152.61,20.0,922.09
5144,1719,45,2,260.04,15.0,442.07
5145,1719,122,2,594.57,20.0,951.31
5146,1720,15,2,75.85,5.0,144.11
5147,1720,120,1,368.17,5.0,349.76
5148,1720,43,2,840.83,0.0,1681.66
5149,1720,9,1,424.22,0.0,424.22
5150,1720,7,4,741.3,15.0,2520.42
5151,1721,75,1,441.67,0.0,441.67
5152,1721,70,4,466.13,0.0,1864.52
5153,1722,66,2,1017.25,0.0,2034.5
5154,1722,62,1,950.34,10.0,855.31
5155,1723,3,1,1039.02,10.0,935.12
5156,1723,15,4,75.85,15.0,257.89
5157,1724,99,4,97.1,15.0,330.14
5158,1724,7,4,741.3,0.0,2965.2
5159,1724,87,4,839.92,10.0,3023.71
5160,1724,79,3,948.2,20.0,2275.68
5161,1724,74,4,1033.67,0.0,4134.68
5162,1725,79,4,948.2,10.0,3413.52
5163,1725,77,1,706.9,0.0,706.9
5164,1725,21,2,762.19,0.0,1524.38
5165,1725,63,1,775.32,0.0,775.32
5166,1725,36,4,550.54,20.0,1761.73
5167,1726,54,3,1191.56,10.0,3217.21
5168,1726,95,1,449.38,10.0,404.44
