order_id,customer_id,order_date,status,payment_method,shipping_country,total_amount
1399,423,2023-11-27,livré,cash_on_delivery,Allemagne,219.22
1400,88,2024-01-13,livré,apple_pay,France,1450.97
1401,479,2023-02-14,en cours,carte_bancaire,France,114.46
1402,485,2024-12-05,livré,apple_pay,Tunisie,534.82
1403,139,2024-08-20,en cours,cash_on_delivery,Maroc,1850.47
1404,65,2024-08-21,livré,cash_on_delivery,Sénégal,304.52
1405,343,2024-08-14,livré,cash_on_delivery,Sénégal,1059.9
1406,500,2024-05-09,livré,virement,Maroc,1547.56
1407,136,2023-12-28,annulé,apple_pay,Allemagne,1425.65
1408,338,2024-12-12,en cours,carte_bancaire,Maroc,1713.17
1409,498,2024-11-17,livré,virement,Sénégal,432.83
1410,420,2023-12-15,livré,virement,USA,980.41
1411,390,2023-11-16,livré,cash_on_delivery,Espagne,1718.33
1412,435,2023-08-13,livré,paypal,Tunisie,1829.11
1413,500,2023-07-27,livré,cash_on_delivery,Allemagne,1244.75
1414,36,2023-11-11,livré,apple_pay,Maroc,336.75
1415,76,2023-04-23,livré,virement,France,223.28
1416,458,2024-05-02,livré,apple_pay,Sénégal,540.85
1417,181,2023-03-28,livré,paypal,Tunisie,1854.59
1418,109,2024-06-04,livré,paypal,France,1009.36
1419,226,2024-10-26,livré,cash_on_delivery,Tunisie,204.65
1420,100,2024-08-31,livré,paypal,Canada,811.36
1421,312,2024-11-28,livré,carte_bancaire,Allemagne,872.8
1422,491,2023-02-06,livré,apple_pay,Belgique,239.22
1423,123,2023-08-20,livré,apple_pay,Tunisie,211.05
1424,201,2024-12-09,livré,paypal,Sénégal,447.58
1425,106,2024-10-14,livré,paypal,USA,415.12
1426,148,2024-05-30,en cours,apple_pay,Sénégal,197.54
1427,379,2023-09-02,livré,virement,Italie,1814.27
1428,349,2024-04-11,livré,virement,France,382.82
1429,342,2023-07-01,livré,paypal,Maroc,674.77
1430,88,2024-08-31,en cours,paypal,Sénégal,1707.65
1431,299,2024-04-28,livré,carte_bancaire,France,1747.7
1432,420,2023-10-25,livré,virement,Canada,1363.29
1433,258,2023-04-07,livré,carte_bancaire,Belgique,301.7
1434,412,2023-12-26,en cours,apple_pay,Belgique,910.71
1435,340,2023-01-14,livré,paypal,Belgique,734.94
1436,364,2024-11-10,livré,apple_pay,Sénégal,1040.48
1437,58,2024-10-17,livré,carte_bancaire,Espagne,1043.42
1438,211,2023-05-26,remboursé,paypal,Sénégal,1322.14
1439,16,2024-03-17,livré,paypal,Allemagne,1484.61
1440,382,2024-01-22,livré,carte_bancaire,Belgique,1842.09
1441,450,2024-04-05,en cours,apple_pay,Espagne,1094.38
1442,136,2023-12-06,expédié,cash_on_delivery,USA,704.2
1443,214,2023-07-15,expédié,carte_bancaire,USA,559.73
1444,267,2023-05-06,en cours,cash_on_delivery,Sénégal,1670.0
1445,291,2023-10-23,expédié,carte_bancaire,France,1586.76
1446,256,2024-11-28,expédié,virement,Canada,302.79
1447,495,2023-06-16,livré,paypal,Sénégal,1120.7
1448,148,2024-04-09,livré,carte_bancaire,Allemagne,596.51
1449,145,2024-05-15,annulé,paypal,France,255.64
1450,221,2023-02-21,livré,paypal,Espagne,1669.88
1451,180,2024-05-29,remboursé,apple_pay,Espagne,1572.67
1452,489,2023-07-21,livré,cash_on_delivery,USA,548.63
1453,471,2024-04-29,livré,paypal,Allemagne,445.53
1454,416,2024-02-13,en cours,carte_bancaire,Belgique,778.62
1455,472,2024-07-31,livré,cash_on_delivery,Italie,628.36
1456,412,2023-07-24,livré,paypal,Espagne,1369.81
1457,214,2023-03-29,livré,paypal,USA,609.11
1458,475,2024-01-20,en cours,cash_on_delivery,Maroc,1096.2
1459,71,2024-05-30,livré,paypal,Sénégal,1391.33
1460,182,2024-02-25,livré,cash_on_delivery,France,846.81
1461,468,2024-03-07,livré,carte_bancaire,Espagne,1915.41
1462,315,2024-08-17,expédié,apple_pay,Italie,1575.4
1463,66,2023-10-28,en cours,carte_bancaire,Tunisie,1800.83
1464,65,2024-06-14,livré,cash_on_delivery,France,21.85
1465,44,2024-10-27,livré,carte_bancaire,Italie,1661.49
1466,305,2024-05-08,livré,paypal,France,588.25
1467,63,2023-02-24,en cours,virement,Canada,1352.08
1468,74,2023-05-20,livré,virement,Espagne,1934.88
1469,155,2023-01-07,en cours,cash_on_delivery,USA,1441.09
1470,353,2023-06-06,livré,apple_pay,Maroc,143.61
1471,267,2024-04-30,livré,carte_bancaire,Canada,416.54
1472,228,2023-11-04,livré,cash_on_delivery,Sénégal,1852.83
1473,95,2024-07-13,annulé,paypal,USA,1685.02
1474,349,2023-05-07,livré,cash_on_delivery,Espagne,1319.74
1475,326,2024-11-04,livré,virement,Espagne,291.96
1476,262,2024-05-02,en cours,cash_on_delivery,Belgique,1097.9
1477,149,2024-05-19,en cours,paypal,Belgique,1918.59
1478,201,2024-04-20,livré,cash_on_delivery,Tunisie,1601.71
1479,76,2024-07-31,livré,cash_on_delivery,France,919.59
1480,298,2024-11-03,livré,apple_pay,Sénégal,1293.77
1481,22,2023-05-23,expédié,cash_on_delivery,Sénégal,715.91
1482,142,2024-05-27,livré,apple_pay,Allemagne,325.05
1483,179,2024-06-09,expédié,carte_bancaire,Espagne,1054.86
1484,336,2024-07-30,livré,paypal,Sénégal,1315.31
1485,367,2024-11-05,remboursé,paypal,Tunisie,288.68
1486,35,2024-01-21,expédié,cash_on_delivery,USA,1293.82
1487,338,2024-06-03,livré,apple_pay,Belgique,1419.92
1488,67,2024-08-17,en cours,paypal,USA,1181.82
1489,317,2023-01-31,annulé,virement,Allemagne,144.46
1490,50,2024-11-26,en cours,cash_on_delivery,Italie,1003.87
1491,390,2023-08-31,livré,carte_bancaire,Espagne,1545.77
1492,373,2024-03-06,remboursé,carte_bancaire,France,1514.07
1493,314,2023-03-16,livré,cash_on_delivery,Italie,84.46
1494,311,2023-06-28,en cours,paypal,Maroc,68.62
1495,358,2024-10-14,livré,apple_pay,Canada,275.1
1496,103,2024-11-26,livré,paypal,Allemagne,987.3
1497,104,2024-06-25,en cours,virement,Maroc,873.79
1498,299,2023-04-09,livré,virement,France,1920.07
1499,415,2024-02-22,livré,apple_pay,Canada,20.42
1500,443,2024-10-19,livré,apple_pay,Sénégal,378.76
1501,98,2024-04-30,annulé,apple_pay,Italie,1145.04
1502,183,2023-05-22,en cours,carte_bancaire,Sénégal,1121.81
1503,219,2024-08-05,en cours,carte_bancaire,Espagne,1749.21
1504,401,2024-05-25,livré,virement,France,210.82
1505,308,2023-10-24,livré,paypal,Tunisie,54.86
1506,361,2023-06-11,livré,paypal,Maroc,1746.16
1507,274,2024-09-17,livré,apple_pay,Belgique,1707.86
1508,205,2023-04-24,en cours,apple_pay,Sénégal,1096.42
1509,480,2023-01-31,expédié,carte_bancaire,Italie,533.48
1510,216,2023-03-02,livré,virement,Allemagne,675.74
1511,281,2024-11-10,annulé,carte_bancaire,Allemagne,665.92
1512,253,2024-09-16,livré,carte_bancaire,Italie,1896.52
1513,37,2024-09-19,expédié,carte_bancaire,Canada,1200.31
1514,246,2023-02-12,expédié,carte_bancaire,France,548.31
1515,255,2024-03-17,livré,cash_on_delivery,Belgique,1304.17
1516,401,2023-01-22,annulé,carte_bancaire,France,1943.22
1517,397,2024-09-14,annulé,cash_on_delivery,France,400.39
1518,283,2024-01-22,livré,virement,Tunisie,780.38
1519,360,2024-03-24,livré,carte_bancaire,USA,284.16
1520,463,2024-03-23,livré,carte_bancaire,Allemagne,395.35
1521,119,2024-02-27,livré,apple_pay,USA,30.0
1522,24,2023-09-13,expédié,carte_bancaire,Maroc,39.65
1523,30,2023-02-14,livré,paypal,Italie,369.38
1524,309,2023-10-27,en cours,virement,USA,496.05
1525,204,2023-03-20,livré,carte_bancaire,Belgique,253.53
1526,481,2024-01-01,livré,virement,Sénégal,994.91
1527,366,2024-07-18,livré,paypal,Allemagne,740.2
1528,270,2024-07-08,remboursé,apple_pay,Maroc,644.53
1529,28,2024-09-28,livré,cash_on_delivery,Belgique,827.56
1530,41,2024-06-17,livré,virement,Belgique,282.89
1531,380,2023-05-26,livré,carte_bancaire,Allemagne,254.27
1532,358,2023-04-27,livré,carte_bancaire,Sénégal,1530.74
1533,429,2024-01-29,livré,paypal,Maroc,563.15
1534,31,2024-05-22,livré,carte_bancaire,Tunisie,1223.4
1535,197,2024-01-24,livré,virement,Tunisie,456.65
1536,273,2024-07-08,livré,paypal,France,617.24
1537,466,2023-09-26,en cours,apple_pay,Allemagne,1787.41
1538,388,2024-09-28,livré,cash_on_delivery,Tunisie,1454.31
1539,401,2023-02-28,en cours,carte_bancaire,Canada,1473.47
1540,199,2023-10-22,expédié,apple_pay,Sénégal,1865.62
1541,218,2024-06-15,livré,paypal,Espagne,1140.92
1542,492,2023-09-01,livré,virement,France,1493.81
1543,144,2023-03-29,annulé,virement,Canada,1902.42
1544,152,2024-09-22,livré,paypal,Italie,795.26
1545,138,2024-09-14,en cours,carte_bancaire,Maroc,1567.03
1546,158,2023-09-28,livré,virement,Sénégal,648.77
1547,237,2023-02-07,livré,paypal,Sénégal,27.65
1548,327,2023-03-01,annulé,apple_pay,Maroc,443.51
1549,142,2023-03-07,remboursé,cash_on_delivery,Espagne,1107.38
1550,133,2024-05-21,annulé,virement,Allemagne,559.53
1551,323,2024-11-02,livré,carte_bancaire,Allemagne,1743.77
1552,59,2024-06-02,en cours,cash_on_delivery,USA,376.67
1553,163,2023-03-04,livré,paypal,Belgique,1437.54
1554,9,2023-12-28,en cours,apple_pay,France,1716.41
1555,308,2024-06-03,livré,cash_on_delivery,Maroc,227.24
1556,262,2024-08-07,livré,paypal,Tunisie,416.04
1557,37,2023-05-27,en cours,carte_bancaire,Italie,1752.95
1558,311,2024-02-22,annulé,paypal,Sénégal,676.62
1559,483,2023-06-14,expédié,paypal,France,1247.61
1560,149,2023-01-27,expédié,carte_bancaire,USA,1824.63
1561,109,2024-06-04,annulé,apple_pay,Italie,1026.48
1562,482,2023-02-03,livré,virement,Tunisie,1663.15
1563,391,2023-03-21,expédié,virement,USA,166.11
1564,258,2024-03-04,expédié,apple_pay,Maroc,1264.35
1565,434,2024-09-13,remboursé,cash_on_delivery,Canada,1598.43
1566,267,2024-08-12,livré,paypal,Allemagne,545.67
1567,169,2024-01-06,livré,virement,Sénégal,1537.61
1568,162,2023-09-04,en cours,cash_on_delivery,Tunisie,239.68
1569,186,2023-03-20,livré,paypal,Sénégal,1125.31
1570,310,2023-08-24,livré,apple_pay,Espagne,1574.75
1571,474,2024-02-22,livré,apple_pay,Espagne,1555.13
1572,311,2023-11-18,livré,carte_bancaire,Maroc,580.9
1573,210,2024-08-12,livré,cash_on_delivery,Allemagne,1966.66
1574,461,2023-06-20,livré,carte_bancaire,Tunisie,913.6
1575,135,2024-04-26,annulé,carte_bancaire,Espagne,1425.65
1576,446,2024-12-07,livré,virement,Maroc,868.53
1577,68,2024-02-02,livré,cash_on_delivery,Italie,1063.33
1578,66,2024-12-30,livré,paypal,Maroc,1118.31
1579,173,2024-08-28,remboursé,apple_pay,USA,1797.72
1580,56,2023-12-30,expédié,cash_on_delivery,Tunisie,100.02
1581,323,2023-10-24,livré,cash_on_delivery,Espagne,1671.26
1582,376,2024-06-05,livré,carte_bancaire,Espagne,1534.25
1583,459,2024-11-21,livré,cash_on_delivery,Tunisie,1190.17
1584,165,2024-08-25,livré,paypal,Maroc,1022.25
1585,119,2024-07-31,livré,apple_pay,Canada,688.82
1586,297,2023-10-20,livré,paypal,Tunisie,1856.81
1587,164,2023-02-12,annulé,virement,Tunisie,1907.49
1588,266,2023-11-18,livré,carte_bancaire,Italie,1760.37
1589,146,2024-05-13,livré,cash_on_delivery,Allemagne,582.81
1590,454,2023-09-23,livré,apple_pay,Maroc,1879.02
1591,474,2023-04-09,livré,virement,Canada,564.47
1592,430,2024-09-04,livré,carte_bancaire,Canada,346.02
1593,276,2023-01-27,annulé,paypal,Allemagne,23.26
1594,145,2024-03-31,expédié,apple_pay,Espagne,1146.62
1595,426,2024-12-24,livré,carte_bancaire,Sénégal,1836.81
1596,456,2023-05-21,livré,paypal,Maroc,533.48
1597,496,2023-08-16,livré,carte_bancaire,Italie,167.34
1598,81,2024-10-07,livré,apple_pay,Maroc,559.45
1599,362,2023-02-09,en cours,cash_on_delivery,Maroc,1785.62
1600,478,2023-07-14,en cours,apple_pay,France,1047.38
1601,486,2023-05-21,en cours,apple_pay,Tunisie,25.86
1602,447,2023-09-29,expédié,cash_on_delivery,Espagne,1349.96
1603,249,2023-10-17,annulé,virement,Allemagne,1469.79
1604,326,2023-08-08,remboursé,carte_bancaire,Tunisie,1902.16
1605,35,2024-12-28,livré,virement,France,1226.32
1606,215,2024-10-08,en cours,apple_pay,Allemagne,1230.62
1607,327,2023-07-04,livré,paypal,Allemagne,1065.62
1608,449,2024-10-07,livré,cash_on_delivery,USA,975.27
1609,183,2023-08-13,livré,carte_bancaire,Belgique,597.88
1610,215,2024-11-09,expédié,cash_on_delivery,Maroc,657.54
1611,91,2023-04-27,livré,paypal,Tunisie,644.62
1612,361,2024-05-15,livré,apple_pay,Tunisie,1765.52
1613,352,2024-06-03,livré,virement,Tunisie,588.95
1614,32,2024-11-22,livré,paypal,Tunisie,653.15
1615,201,2023-09-24,annulé,carte_bancaire,Belgique,856.15
1616,249,2023-02-16,en cours,paypal,Sénégal,686.28
1617,210,2024-07-02,livré,virement,Maroc,1752.49
1618,486,2023-05-13,expédié,apple_pay,Canada,1225.4
1619,11,2024-01-24,expédié,carte_bancaire,Italie,52.02
1620,468,2023-03-06,livré,carte_bancaire,Canada,1534.37
1621,108,2023-06-10,livré,apple_pay,Tunisie,404.9
1622,441,2023-06-15,en cours,paypal,Italie,587.47
1623,212,2023-01-14,livré,carte_bancaire,France,1469.34
1624,387,2024-02-12,expédié,cash_on_delivery,France,214.02
1625,81,2024-10-08,livré,virement,France,58.25
1626,140,2024-01-22,en cours,cash_on_delivery,Espagne,1627.86
1627,419,2023-03-28,en cours,carte_bancaire,Maroc,547.3
1628,259,2024-03-01,en cours,carte_bancaire,France,1527.15
1629,381,2023-06-05,annulé,carte_bancaire,USA,1213.7
1630,406,2023-11-16,livré,paypal,Tunisie,1664.63
1631,263,2024-04-14,en cours,virement,Maroc,611.29
1632,136,2024-01-21,expédié,paypal,Tunisie,1156.64
1633,48,2023-10-13,livré,cash_on_delivery,Belgique,818.6
1634,465,2024-01-27,en cours,carte_bancaire,Sénégal,1018.12
1635,373,2024-07-13,livré,carte_bancaire,Sénégal,751.75
1636,115,2023-08-26,livré,cash_on_delivery,Italie,59.53
1637,245,2023-12-07,livré,virement,Maroc,1289.21
1638,49,2024-05-16,livré,apple_pay,Allemagne,423.29
1639,43,2024-04-29,livré,apple_pay,USA,1236.81
1640,390,2023-09-16,livré,cash_on_delivery,Belgique,1537.14
1641,380,2023-11-26,livré,apple_pay,USA,309.72
1642,209,2023-08-03,remboursé,apple_pay,Sénégal,543.61
1643,280,2023-08-30,livré,paypal,Sénégal,1919.36
1644,363,2023-03-25,livré,carte_bancaire,Tunisie,1114.07
1645,359,2023-01-14,livré,virement,Canada,263.29
1646,384,2023-04-27,livré,carte_bancaire,Tunisie,402.76
1647,254,2024-05-13,livré,virement,Canada,1608.28
1648,215,2024-03-21,livré,paypal,Belgique,600.53
1649,268,2024-07-31,livré,virement,Espagne,1780.19
1650,149,2024-09-20,livré,paypal,Canada,416.88
1651,310,2023-12-05,livré,virement,Espagne,931.13
1652,269,2023-11-22,en cours,cash_on_delivery,Espagne,953.0
1653,77,2023-01-06,livré,paypal,Allemagne,1986.69
1654,103,2023-12-05,en cours,carte_bancaire,France,1080.09
1655,320,2023-12-25,livré,apple_pay,Allemagne,321.34
1656,177,2023-10-09,en cours,paypal,Tunisie,1856.48
1657,300,2024-02-17,en cours,paypal,Canada,740.88
1658,278,2024-08-29,en cours,virement,Maroc,413.15
1659,375,2024-07-31,livré,carte_bancaire,Espagne,364.87
1660,409,2024-01-28,livré,paypal,USA,1293.21
1661,396,2024-09-22,remboursé,cash_on_delivery,Allemagne,1213.5
1662,87,2023-08-10,livré,carte_bancaire,USA,471.34
1663,76,2023-01-01,livré,paypal,Maroc,956.17
1664,459,2024-03-26,expédié,cash_on_delivery,Sénégal,282.58
1665,168,2023-09-04,livré,apple_pay,Tunisie,1522.41
1666,194,2023-12-30,annulé,paypal,Canada,1415.43
1667,163,2023-08-08,livré,virement,Belgique,1767.74
1668,365,2024-03-28,livré,cash_on_delivery,Belgique,880.11
1669,351,2024-10-29,livré,paypal,Espagne,1800.53
1670,13,2024-11-17,remboursé,paypal,Tunisie,1712.19
1671,110,2023-07-15,en cours,cash_on_delivery,Italie,1753.83
1672,92,2023-07-20,expédié,cash_on_delivery,Italie,1990.92
1673,270,2023-12-03,livré,carte_bancaire,Italie,1176.51
1674,469,2024-09-13,livré,paypal,France,1843.91
1675,332,2023-02-14,livré,paypal,Belgique,962.68
1676,321,2023-02-01,livré,cash_on_delivery,USA,1148.64
1677,324,2024-10-25,livré,apple_pay,Maroc,355.8
1678,20,2024-12-31,livré,virement,Espagne,1229.71
1679,446,2023-05-03,remboursé,carte_bancaire,Sénégal,174.82
1680,327,2024-07-11,en cours,paypal,Allemagne,635.33
1681,336,2024-11-19,en cours,paypal,Espagne,43.18
1682,464,2024-01-11,expédié,apple_pay,France,1447.05
1683,482,2024-11-14,en cours,carte_bancaire,Maroc,838.59
1684,99,2023-10-01,annulé,carte_bancaire,Espagne,1008.04
1685,228,2024-12-06,livré,apple_pay,Tunisie,1220.97
1686,89,2023-01-04,en cours,paypal,Belgique,1685.83
1687,288,2024-08-04,livré,carte_bancaire,USA,689.49
1688,477,2023-04-03,livré,virement,Maroc,241.36
1689,96,2023-01-21,livré,virement,France,1256.98
1690,112,2023-09-10,en cours,paypal,Allemagne,926.09
1691,383,2023-02-24,annulé,cash_on_delivery,Belgique,274.14
1692,92,2024-02-28,livré,virement,Allemagne,1134.43
1693,140,2023-10-30,remboursé,paypal,Sénégal,362.45
1694,136,2024-01-08,livré,paypal,Canada,716.75
1695,231,2023-06-24,annulé,carte_bancaire,USA,1377.21
1696,198,2024-12-20,livré,cash_on_delivery,Italie,1141.74
1697,331,2023-08-01,annulé,paypal,Canada,1594.58
1698,283,2023-04-03,annulé,apple_pay,Allemagne,1590.65
1699,133,2023-04-29,livré,apple_pay,Espagne,529.08
1700,244,2024-01-17,livré,apple_pay,Tunisie,1177.77
1701,338,2024-12-19,livré,carte_bancaire,Italie,77.36
1702,446,2024-05-01,expédié,paypal,Italie,325.91
1703,332,2024-01-02,expédié,paypal,Espagne,382.35
1704,240,2024-03-25,livré,apple_pay,Sénégal,1506.57
1705,304,2024-02-13,livré,cash_on_delivery,Allemagne,875.59
1706,130,2024-05-09,en cours,cash_on_delivery,Belgique,1205.87
1707,21,2024-06-03,expédié,carte_bancaire,Tunisie,1756.09
1708,219,2024-02-15,annulé,apple_pay,France,1908.42
1709,84,2024-09-03,livré,apple_pay,Allemagne,1845.48
1710,488,2023-05-14,expédié,paypal,France,1506.18
1711,497,2023-05-25,livré,paypal,Sénégal,1587.8
1712,203,2023-06-01,livré,virement,Espagne,11.68
1713,155,2023-07-28,livré,cash_on_delivery,Maroc,377.34
1714,371,2024-01-19,livré,carte_bancaire,Sénégal,1372.58
1715,82,2024-12-04,livré,cash_on_delivery,Allemagne,946.89
1716,468,2024-04-19,livré,virement,Maroc,758.82
1717,199,2023-05-17,livré,cash_on_delivery,Italie,1528.46
1718,460,2024-03-10,livré,apple_pay,Tunisie,1352.75
1719,274,2024-08-23,livré,carte_bancaire,Allemagne,981.74
1720,454,2024-01-13,en cours,paypal,Italie,1538.01
1721,257,2024-02-12,annulé,carte_bancaire,Allemagne,1225.03
1722,71,2023-11-06,livré,cash_on_delivery,Maroc,98.05
1723,174,2023-06-04,livré,paypal,Belgique,367.95
1724,199,2023-09-25,en cours,cash_on_delivery,Espagne,966.5
1725,84,2023-04-19,livré,cash_on_delivery,Maroc,1039.52
1726,178,2024-02-19,en cours,carte_bancaire,Espagne,211.8
1727,164,2024-12-03,livré,cash_on_delivery,France,1018.87
1728,249,2024-03-08,en cours,carte_bancaire,Belgique,1343.69
1729,218,2024-09-10,livré,cash_on_delivery,Canada,1271.89
1730,191,2024-07-01,annulé,paypal,Maroc,1426.93
1731,403,2024-01-28,livré,carte_bancaire,Espagne,853.89
1732,4,2024-08-27,livré,paypal,Allemagne,1869.01
1733,264,2024-04-10,annulé,cash_on_delivery,France,1457.98
1734,238,2024-05-16,livré,cash_on_delivery,Italie,251.89
1735,26,2023-09-16,remboursé,cash_on_delivery,Italie,1375.91
1736,346,2024-07-09,livré,paypal,Espagne,1640.15
1737,151,2023-11-29,livré,paypal,France,44.86
1738,306,2024-06-28,livré,cash_on_delivery,Allemagne,1466.49
1739,90,2023-05-29,livré,cash_on_delivery,Tunisie,198.2
1740,458,2024-12-06,livré,apple_pay,Allemagne,1943.99
1741,471,2024-06-20,annulé,apple_pay,Sénégal,1671.49
1742,21,2023-05-31,livré,apple_pay,Maroc,751.86
1743,196,2023-12-12,livré,paypal,Tunisie,1453.54
1744,206,2023-09-21,livré,carte_bancaire,Tunisie,1901.21
1745,495,2023-09-25,livré,paypal,USA,391.37
1746,264,2024-12-11,livré,carte_bancaire,Italie,1589.51
1747,294,2024-03-23,livré,paypal,Espagne,1523.83
1748,142,2024-02-13,livré,virement,Belgique,101.03
1749,140,2024-02-29,livré,virement,Belgique,422.2
1750,137,2024-10-12,livré,paypal,Maroc,1582.61
1751,114,2023-08-15,livré,carte_bancaire,USA,1420.93
1752,148,2024-04-16,en cours,apple_pay,Tunisie,1222.54
1753,326,2024-05-02,livré,apple_pay,France,1087.5
1754,176,2024-03-31,livré,virement,Sénégal,699.27
1755,438,2024-12-15,en cours,virement,Tunisie,429.17
1756,131,2024-08-08,livré,carte_bancaire,Sénégal,1324.79
1757,288,2024-06-26,expédié,paypal,Belgique,175.35
1758,150,2024-04-23,annulé,carte_bancaire,Espagne,908.48
1759,320,2024-08-01,livré,cash_on_delivery,Tunisie,1252.29
1760,392,2024-07-23,livré,cash_on_delivery,Allemagne,1946.98
1761,193,2024-09-13,expédié,carte_bancaire,Maroc,272.08
1762,203,2024-08-07,livré,paypal,Espagne,1984.34
1763,443,2024-02-15,livré,apple_pay,Tunisie,1557.27
1764,181,2024-09-05,annulé,paypal,Italie,842.18
1765,395,2024-12-04,livré,paypal,Canada,220.22
1766,275,2024-02-18,livré,cash_on_delivery,Sénégal,457.95
1767,147,2023-07-01,annulé,cash_on_delivery,Belgique,904.42
1768,2,2024-04-20,livré,virement,Maroc,674.77
1769,197,2024-03-04,livré,cash_on_delivery,Allemagne,842.02
1770,326,2024-09-16,livré,apple_pay,Canada,456.14
1771,42,2023-01-24,livré,paypal,USA,1466.97
1772,128,2024-12-01,livré,carte_bancaire,Italie,1254.74
1773,12,2024-10-31,en cours,cash_on_delivery,Canada,1768.19
1774,262,2023-06-15,remboursé,cash_on_delivery,Italie,1702.11
1775,371,2024-12-30,remboursé,virement,Italie,358.67
1776,68,2023-07-31,livré,apple_pay,Sénégal,1789.95
1777,236,2023-09-05,livré,virement,Sénégal,1210.47
1778,257,2023-12-06,en cours,virement,Allemagne,1609.34
1779,237,2023-02-03,en cours,cash_on_delivery,Canada,148.99
1780,241,2024-03-03,remboursé,paypal,Canada,150.03
1781,62,2024-06-30,en cours,carte_bancaire,Sénégal,1217.88
1782,247,2024-02-12,annulé,carte_bancaire,Italie,128.97
1783,205,2024-10-27,en cours,cash_on_delivery,Tunisie,1028.0
1784,404,2023-09-26,livré,apple_pay,Maroc,300.51
1785,370,2023-12-14,livré,virement,Allemagne,831.66
1786,408,2023-12-04,livré,carte_bancaire,Sénégal,536.37
1787,461,2023-09-24,en cours,paypal,Belgique,1507.48
1788,353,2024-12-17,livré,paypal,USA,1576.87
1789,141,2023-06-01,livré,apple_pay,Belgique,1525.03
1790,14,2024-01-07,livré,paypal,Belgique,747.99
1791,484,2023-11-09,en cours,cash_on_delivery,Sénégal,1139.6
1792,345,2024-12-12,livré,virement,Espagne,1490.03
1793,312,2024-10-14,livré,virement,France,774.61
1794,436,2024-08-21,livré,carte_bancaire,Belgique,612.88
1795,187,2024-06-13,en cours,cash_on_delivery,Sénégal,1493.46
1796,317,2024-10-21,expédié,virement,USA,1945.08
1797,437,2024-01-23,livré,cash_on_delivery,Espagne,1051.44
1798,446,2024-01-24,livré,carte_bancaire,Maroc,359.02
1799,176,2023-06-03,livré,paypal,USA,420.79
1800,399,2023-07-21,en cours,paypal,Sénégal,247.99
1801,236,2023-01-13,livré,apple_pay,Allemagne,1280.89
1802,380,2024-02-13,livré,carte_bancaire,Italie,1331.85
1803,260,2024-07-01,livré,apple_pay,Maroc,1111.04
1804,497,2024-06-19,annulé,virement,Allemagne,898.8
1805,132,2024-10-28,annulé,virement,Allemagne,373.54
1806,354,2024-09-15,en cours,paypal,Canada,363.09
1807,143,2023-03-07,livré,virement,Canada,388.13
1808,156,2024-08-22,livré,apple_pay,Sénégal,462.9
1809,238,2023-02-22,livré,paypal,Maroc,1764.47
1810,101,2024-05-02,livré,virement,Maroc,889.38
1811,278,2023-11-04,livré,apple_pay,France,1200.6
1812,298,2024-03-29,livré,virement,USA,1810.93
1813,413,2023-01-01,en cours,paypal,Tunisie,1513.53
1814,308,2023-12-03,livré,apple_pay,Sénégal,1265.95
1815,264,2023-09-28,livré,apple_pay,Allemagne,1294.11
1816,175,2023-11-13,livré,cash_on_delivery,Maroc,1126.92
1817,388,2023-11-23,expédié,apple_pay,Sénégal,980.29
1818,254,2024-03-18,livré,paypal,Maroc,140.46
1819,474,2024-12-04,remboursé,apple_pay,Espagne,691.44
1820,100,2023-08-07,annulé,paypal,Canada,1528.08
1821,157,2023-04-16,livré,paypal,USA,1065.5
1822,108,2023-06-10,livré,virement,Tunisie,317.65
1823,403,2024-11-09,livré,virement,Italie,324.31
1824,490,2024-09-01,livré,cash_on_delivery,Belgique,952.81
1825,118,2023-11-07,expédié,paypal,Espagne,949.24
1826,157,2023-11-19,livré,cash_on_delivery,Belgique,714.33
1827,218,2023-01-06,livré,cash_on_delivery,France,1527.76
1828,496,2023-05-24,livré,cash_on_delivery,Belgique,1295.13
1829,10,2024-11-08,annulé,paypal,Belgique,412.4
1830,427,2024-01-27,livré,paypal,Canada,650.47
1831,287,2024-09-24,en cours,apple_pay,Sénégal,1596.97
1832,439,2023-06-14,livré,paypal,Sénégal,158.11
1833,483,2023-02-17,en cours,cash_on_delivery,Sénégal,945.04
1834,128,2024-01-20,livré,carte_bancaire,Maroc,1217.34
1835,29,2024-01-14,en cours,cash_on_delivery,Belgique,559.33
1836,57,2023-03-17,livré,paypal,Tunisie,1762.89
1837,423,2023-11-03,livré,apple_pay,Allemagne,309.33
1838,288,2024-08-09,livré,apple_pay,Belgique,498.0
1839,286,2023-01-23,livré,virement,Maroc,589.92
1840,446,2023-11-18,annulé,paypal,Sénégal,1425.69
1841,383,2024-04-24,remboursé,virement,Sénégal,376.44
1842,186,2024-12-21,livré,paypal,Belgique,1358.56
1843,310,2023-05-03,en cours,cash_on_delivery,Tunisie,56.05
1844,203,2024-06-25,annulé,carte_bancaire,Canada,1598.21
1845,192,2023-02-02,livré,apple_pay,Italie,880.04
1846,405,2023-12-08,livré,carte_bancaire,Maroc,572.47
1847,290,2023-04-26,livré,apple_pay,Espagne,1121.0
1848,409,2024-08-10,livré,cash_on_delivery,USA,1704.46
1849,333,2024-12-01,expédié,cash_on_delivery,Belgique,1506.3
1850,239,2023-06-05,livré,paypal,Maroc,1762.28
1851,94,2024-06-24,en cours,cash_on_delivery,France,686.22
1852,206,2024-02-04,livré,carte_bancaire,France,22.64
